country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Saudi Arabia,SAU,1/28/2021,,,,,8009,,,,230,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/29/2021,391643,,,,8009,1.12,,,230,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/30/2021,,,,,9197,,,,264,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/31/2021,,,,,10385,,,,298,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/1/2021,440618,,,,11573,1.27,,,332,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/2/2021,,,,,10489,,,,301,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/3/2021,,,,,9406,,,,270,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/4/2021,,,,,8322,,,,239,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/5/2021,,,,,7238,,,,208,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/6/2021,,,,,4966,,,,143,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/7/2021,443153,,,,2694,1.27,,,77,Pfizer/BioNTech,Saudi Health Council,https://coronamap.sa
Scotland,,12/13/2020,18996,18996,,,,0.35,0.35,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/14/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/15/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/16/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/17/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/18/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/19/2020,,,,,5871,,,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/20/2020,60096,60096,,,5871,1.1,1.1,,1075,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/21/2020,,,,,5734,,,,1050,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/22/2020,,,,,5596,,,,1024,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/23/2020,,,,,5459,,,,999,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/24/2020,,,,,5321,,,,974,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/25/2020,,,,,5184,,,,949,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/26/2020,,,,,5046,,,,924,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/27/2020,94458,94458,,,4909,1.73,1.73,,899,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/28/2020,,,,,4643,,,,850,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/29/2020,,,,,4378,,,,801,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/30/2020,,,,,4113,,,,753,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/31/2020,,,,,3847,,,,704,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/1/2021,,,,,3582,,,,656,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/2/2021,,,,,3316,,,,607,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/3/2021,115815,115773,42,,3051,2.12,2.12,0,558,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/4/2021,,,,,3642,,,,667,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/5/2021,,,,,4233,,,,775,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/6/2021,,,,,4824,,,,883,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/7/2021,,,,,5415,,,,991,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/8/2021,,,,,6006,,,,1099,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/9/2021,,,,,6597,,,,1208,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/10/2021,166135,163377,2758,,7189,3.04,2.99,0.05,1316,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/11/2021,178799,175942,2857,12664,7971,3.27,3.22,0.05,1459,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/12/2021,194955,191965,2990,16156,9252,3.57,3.51,0.05,1693,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/13/2021,211397,208207,3190,16442,10574,3.87,3.81,0.06,1935,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/14/2021,228171,224840,3331,16774,11943,4.18,4.12,0.06,2186,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/15/2021,,,,,12846,,,,2351,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/16/2021,,,,,13748,,,,2516,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/17/2021,268689,264991,3698,,14651,4.92,4.85,0.07,2682,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/18/2021,288468,284582,3886,19779,15667,5.28,5.21,0.07,2868,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/19/2021,314079,309909,4170,25611,17018,5.75,5.67,0.08,3115,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/20/2021,339337,334871,4466,25258,18277,6.21,6.13,0.08,3345,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/21/2021,363143,358454,4689,23806,19282,6.65,6.56,0.09,3529,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/22/2021,385855,380667,5188,22712,20597,7.06,6.97,0.09,3770,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/23/2021,409421,404038,5383,23566,22034,7.49,7.4,0.1,4033,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/24/2021,420940,415402,5538,11519,21750,7.7,7.6,0.1,3981,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/25/2021,443960,437900,6060,23020,22213,8.13,8.02,0.11,4066,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/26/2021,468688,462092,6596,24728,22087,8.58,8.46,0.12,4043,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/27/2021,498441,491658,6783,29753,22729,9.12,9,0.12,4160,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/28/2021,522950,515855,7095,24509,22830,9.57,9.44,0.13,4179,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/29/2021,551008,543370,7638,28058,23593,10.09,9.95,0.14,4318,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/30/2021,574063,566269,7794,23055,23520,10.51,10.36,0.14,4305,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,1/31/2021,583746,575897,7849,9683,23258,10.68,10.54,0.14,4257,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/1/2021,619123,610778,8345,35377,25023,11.33,11.18,0.15,4580,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/2/2021,658020,649262,8758,38897,27047,12.04,11.88,0.16,4951,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/3/2021,703378,694347,9031,45358,29277,12.87,12.71,0.17,5359,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/4/2021,752041,742512,9529,48663,32727,13.77,13.59,0.17,5990,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/5/2021,796759,786427,10332,44718,35107,14.58,14.39,0.19,6426,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,2/6/2021,849848,839266,10582,53089,39398,15.56,15.36,0.19,7211,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Serbia,SRB,1/8/2021,7000,,,,,0.1,,,,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/9/2021,,,,,1150,,,,169,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/10/2021,9300,,,,1150,0.14,,,169,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/11/2021,,,,,1503,,,,221,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/12/2021,,,,,1680,,,,247,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/13/2021,,,,,1785,,,,262,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/14/2021,18136,,,,1856,0.27,,,273,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/15/2021,,,,,2221,,,,326,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/16/2021,,,,,2687,,,,395,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/17/2021,,,,,3153,,,,463,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/18/2021,,,,,3468,,,,510,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/19/2021,,,,,3783,,,,556,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/20/2021,44611,,,,4098,0.66,,,602,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/21/2021,84832,,,40221,9528,1.25,,,1400,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/22/2021,119711,,,34879,13880,1.76,,,2040,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/23/2021,163355,,,43644,19485,2.4,,,2864,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/24/2021,217800,,,54445,26632,3.2,,,3914,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/25/2021,256521,,,38721,31534,3.77,,,4634,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/26/2021,319504,,,62983,39901,4.7,,,5864,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/27/2021,361830,,,42326,45317,5.32,,,6660,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/28/2021,401556,,,39726,45246,5.9,,,6649,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/29/2021,430759,,,29203,44435,6.33,,,6530,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/30/2021,437380,,,6621,39146,6.43,,,5753,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,1/31/2021,,,,,34158,,,,5020,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/1/2021,,,,,31416,,,,4617,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/2/2021,495964,,,,25209,7.29,,,3705,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/3/2021,513652,,,17688,21689,7.55,,,3187,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/4/2021,526930,,,13278,17911,7.74,,,2632,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/5/2021,538373,,,11443,15373,7.91,,,2259,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/6/2021,,,,,14844,,,,2181,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Serbia,SRB,2/7/2021,544209,,,,12472,8,,,1833,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.danas.rs/drustvo/vakcinu-protiv-korona-virusa-u-srbiji-do-sada-primilo-544-209-osoba/
Seychelles,SYC,1/9/2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/10/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/11/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/12/2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/13/2021,2000,2000,,,500,2.03,2.03,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/14/2021,,,,,600,,,,6101,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/15/2021,4000,4000,,,667,4.07,4.07,,6783,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/16/2021,7000,7000,,3000,1000,7.12,7.12,,10169,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/17/2021,,,,,1118,,,,11369,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/18/2021,,,,,1236,,,,12569,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/19/2021,10976,10976,,,1354,11.16,11.16,,13769,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/20/2021,13163,13163,,2187,1595,13.39,13.39,,16219,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/21/2021,,,,,1718,,,,17470,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/22/2021,16890,16890,,,1841,17.18,17.18,,18721,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/23/2021,18353,18353,,1463,1622,18.66,18.66,,16494,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/24/2021,,,,,1542,,,,15680,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/25/2021,19889,19889,,,1463,20.22,20.22,,14877,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/26/2021,22712,22712,,2823,1677,23.1,23.1,,17053,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/27/2021,25587,25587,,2875,1775,26.02,26.02,,18050,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/28/2021,28779,28779,,3192,1965,29.26,29.26,,19982,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/29/2021,30861,30861,,2082,1996,31.38,31.38,,20297,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/30/2021,,,,,1988,,,,20216,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,1/31/2021,,,,,2079,,,,21141,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/1/2021,35079,35079,,,2170,35.67,35.67,,22066,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/2/2021,36284,36284,,1205,1939,36.9,36.9,,19717,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/3/2021,37092,37087,5,808,1644,37.72,37.71,0.01,16718,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/4/2021,,,,,1287,,,,13087,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/5/2021,,,,,1089,,,,11074,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Seychelles,SYC,2/6/2021,39175,37589,1586,,987,39.84,38.22,1.61,10037,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/1651838715017253
Singapore,SGP,1/11/2021,3400,3400,,,,0.06,0.06,,,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/12/2021,6200,6200,,2800,2800,0.11,0.11,,479,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/13/2021,,,,,4090,,,,699,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/14/2021,,,,,4520,,,,773,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/15/2021,,,,,4735,,,,809,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/16/2021,,,,,4864,,,,831,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/17/2021,,,,,4950,,,,846,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,1/18/2021,,,,,5011,,,,857,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
